Date,Region,Latitude,Longitude,Temperature (°C),Rainfall (mm)
2020-09-04,North-Western,-13.1833,24.8167,17.84,3.95
2020-09-05,Lusaka,-15.4167,28.2833,17.51,8.5
2020-09-05,Copperbelt,-12.83,28.2116,15.89,3.82
2020-09-05,Eastern,-13.7894,32.6073,18.23,1.37
2020-09-05,Southern,-16.5833,27.8333,17.18,6.62
2020-09-05,Western,-14.5,23.25,15.01,4.54
2020-09-05,Northern,-10.9167,30.0833,17.85,2.55
2020-09-05,Luapula,-10.83,29.72,18.21,1.98
2020-09-05,Muchinga,-10.9,32.15,20.25,4.18
2020-09-05,Central,-14.0,28.0,16.93,6.33
2020-09-05,North-Western,-13.1833,24.8167,19.88,2.57
2020-09-06,Lusaka,-15.4167,28.2833,19.5,3.15
2020-09-06,Copperbelt,-12.83,28.2116,15.83,0.37
2020-09-06,Eastern,-13.7894,32.6073,14.83,6.97
2020-09-06,Southern,-16.5833,27.8333,17.96,6.64
2020-09-06,Western,-14.5,23.25,15.57,4.24
2020-09-06,Northern,-10.9167,30.0833,15.54,3.48
2020-09-06,Luapula,-10.83,29.72,19.6,2.99
2020-09-06,Muchinga,-10.9,32.15,19.79,8.75
2020-09-06,Central,-14.0,28.0,18.06,7.99
2020-09-06,North-Western,-13.1833,24.8167,17.33,2.75
2020-09-07,Lusaka,-15.4167,28.2833,15.98,4.03
2020-09-07,Copperbelt,-12.83,28.2116,20.23,3.58
2020-09-07,Eastern,-13.7894,32.6073,17.55,6.53
2020-09-07,Southern,-16.5833,27.8333,18.21,4.06
2020-09-07,Western,-14.5,23.25,20.0,0.65
2020-09-07,Northern,-10.9167,30.0833,19.59,3.83
2020-09-07,Luapula,-10.83,29.72,14.56,9.77
2020-09-07,Muchinga,-10.9,32.15,19.07,6.21
2020-09-07,Central,-14.0,28.0,20.31,0.82
2020-09-07,North-Western,-13.1833,24.8167,16.95,0.52
2020-09-08,Lusaka,-15.4167,28.2833,16.39,7.5
2020-09-08,Copperbelt,-12.83,28.2116,14.54,5.99
2020-09-08,Eastern,-13.7894,32.6073,19.84,3.21
2020-09-08,Southern,-16.5833,27.8333,18.48,1.19
2020-09-08,Western,-14.5,23.25,18.02,9.88
2020-09-08,Northern,-10.9167,30.0833,19.92,5.73
2020-09-08,Luapula,-10.83,29.72,15.35,7.3
2020-09-08,Muchinga,-10.9,32.15,16.97,8.37
2020-09-08,Central,-14.0,28.0,16.24,8.04
2020-09-08,North-Western,-13.1833,24.8167,18.51,9.58
2020-09-09,Lusaka,-15.4167,28.2833,15.97,6.92
2020-09-09,Copperbelt,-12.83,28.2116,15.08,6.11
2020-09-09,Eastern,-13.7894,32.6073,17.19,2.94
2020-09-09,Southern,-16.5833,27.8333,17.04,5.54
2020-09-09,Western,-14.5,23.25,15.23,8.24
2020-09-09,Northern,-10.9167,30.0833,18.32,0.14
2020-09-09,Luapula,-10.83,29.72,17.75,0.77
2020-09-09,Muchinga,-10.9,32.15,20.25,0.5
2020-09-09,Central,-14.0,28.0,17.69,2.56
2020-09-09,North-Western,-13.1833,24.8167,15.17,8.1
2020-09-10,Lusaka,-15.4167,28.2833,16.34,9.9
2020-09-10,Copperbelt,-12.83,28.2116,15.38,2.81
2020-09-10,Eastern,-13.7894,32.6073,18.13,9.17
2020-09-10,Southern,-16.5833,27.8333,16.4,0.91
2020-09-10,Western,-14.5,23.25,17.61,9.85
2020-09-10,Northern,-10.9167,30.0833,18.68,2.61
2020-09-10,Luapula,-10.83,29.72,16.89,3.26
2020-09-10,Muchinga,-10.9,32.15,17.02,7.15
2020-09-10,Central,-14.0,28.0,18.78,1.47
2020-09-10,North-Western,-13.1833,24.8167,19.03,5.33
2020-09-11,Lusaka,-15.4167,28.2833,18.97,8.19
2020-09-11,Copperbelt,-12.83,28.2116,14.69,6.81
2020-09-11,Eastern,-13.7894,32.6073,18.66,7.76
2020-09-11,Southern,-16.5833,27.8333,19.06,6.95
2020-09-11,Western,-14.5,23.25,16.45,1.4
2020-09-11,Northern,-10.9167,30.0833,16.44,5.99
2020-09-11,Luapula,-10.83,29.72,15.15,4.28
2020-09-11,Muchinga,-10.9,32.15,14.75,0.84
2020-09-11,Central,-14.0,28.0,17.46,6.8
2020-09-11,North-Western,-13.1833,24.8167,16.11,5.64
2020-09-12,Lusaka,-15.4167,28.2833,18.16,1.93
2020-09-12,Copperbelt,-12.83,28.2116,16.4,9.63
2020-09-12,Eastern,-13.7894,32.6073,16.79,8.1
2020-09-12,Southern,-16.5833,27.8333,18.38,7.01
2020-09-12,Western,-14.5,23.25,16.01,6.6
2020-09-12,Northern,-10.9167,30.0833,16.68,9.58
2020-09-12,Luapula,-10.83,29.72,16.58,1.24
2020-09-12,Muchinga,-10.9,32.15,16.76,5.04
2020-09-12,Central,-14.0,28.0,20.17,5.68
2020-09-12,North-Western,-13.1833,24.8167,20.12,9.06
2020-09-13,Lusaka,-15.4167,28.2833,14.76,6.95
2020-09-13,Copperbelt,-12.83,28.2116,20.07,4.97
2020-09-13,Eastern,-13.7894,32.6073,16.02,3.95
2020-09-13,Southern,-16.5833,27.8333,20.2,8.64
2020-09-13,Western,-14.5,23.25,19.42,5.12
2020-09-13,Northern,-10.9167,30.0833,18.62,6.77
2020-09-13,Luapula,-10.83,29.72,18.5,6.16
2020-09-13,Muchinga,-10.9,32.15,14.4,2.21
2020-09-13,Central,-14.0,28.0,19.55,4.51
2020-09-13,North-Western,-13.1833,24.8167,14.5,6.86
2020-09-14,Lusaka,-15.4167,28.2833,20.01,9.54
2020-09-14,Copperbelt,-12.83,28.2116,16.56,0.98
2020-09-14,Eastern,-13.7894,32.6073,17.86,7.7
2020-09-14,Southern,-16.5833,27.8333,18.43,7.49
2020-09-14,Western,-14.5,23.25,15.77,8.49
2020-09-14,Northern,-10.9167,30.0833,15.62,9.37
2020-09-14,Luapula,-10.83,29.72,17.84,7.92
2020-09-14,Muchinga,-10.9,32.15,19.97,1.72
2020-09-14,Central,-14.0,28.0,15.0,2.11
2020-09-14,North-Western,-13.1833,24.8167,19.21,5.46
2020-09-15,Lusaka,-15.4167,28.2833,18.9,1.63
2020-09-15,Copperbelt,-12.83,28.2116,16.96,5.34
2020-09-15,Eastern,-13.7894,32.6073,18.25,8.85
2020-09-15,Southern,-16.5833,27.8333,17.28,5.07
2020-09-15,Western,-14.5,23.25,14.86,4.8
2020-09-15,Northern,-10.9167,30.0833,18.14,3.9
2020-09-15,Luapula,-10.83,29.72,17.38,8.63
2020-09-15,Muchinga,-10.9,32.15,19.31,5.25
2020-09-15,Central,-14.0,28.0,19.01,3.16
2020-09-15,North-Western,-13.1833,24.8167,17.51,3.96
2020-09-16,Lusaka,-15.4167,28.2833,18.63,2.81
2020-09-16,Copperbelt,-12.83,28.2116,14.77,2.63
2020-09-16,Eastern,-13.7894,32.6073,15.05,8.32
2020-09-16,Southern,-16.5833,27.8333,19.26,5.81
2020-09-16,Western,-14.5,23.25,18.23,6.57
2020-09-16,Northern,-10.9167,30.0833,19.09,2.35
2020-09-16,Luapula,-10.83,29.72,14.26,3.18
2020-09-16,Muchinga,-10.9,32.15,18.33,7.87
2020-09-16,Central,-14.0,28.0,14.49,1.09
2020-09-16,North-Western,-13.1833,24.8167,18.24,9.68
2020-09-17,Lusaka,-15.4167,28.2833,16.83,2.33
2020-09-17,Copperbelt,-12.83,28.2116,19.51,1.54
2020-09-17,Eastern,-13.7894,32.6073,14.51,7.21
2020-09-17,Southern,-16.5833,27.8333,19.65,8.99
2020-09-17,Western,-14.5,23.25,19.73,8.14
2020-09-17,Northern,-10.9167,30.0833,15.26,3.74
2020-09-17,Luapula,-10.83,29.72,19.83,3.26
2020-09-17,Muchinga,-10.9,32.15,18.18,3.99
2020-09-17,Central,-14.0,28.0,18.75,4.13
2020-09-17,North-Western,-13.1833,24.8167,17.52,0.07
2020-09-18,Lusaka,-15.4167,28.2833,16.46,3.86
2020-09-18,Copperbelt,-12.83,28.2116,15.28,2.97
2020-09-18,Eastern,-13.7894,32.6073,17.02,1.9
2020-09-18,Southern,-16.5833,27.8333,14.8,3.48
2020-09-18,Western,-14.5,23.25,15.26,3.81
2020-09-18,Northern,-10.9167,30.0833,18.36,1.59
2020-09-18,Luapula,-10.83,29.72,14.47,1.33
2020-09-18,Muchinga,-10.9,32.15,14.13,2.01
2020-09-18,Central,-14.0,28.0,15.13,1.13
2020-09-18,North-Western,-13.1833,24.8167,16.59,2.44
2020-09-19,Lusaka,-15.4167,28.2833,15.01,9.07
2020-09-19,Copperbelt,-12.83,28.2116,18.44,1.07
2020-09-19,Eastern,-13.7894,32.6073,15.76,3.32
2020-09-19,Southern,-16.5833,27.8333,16.63,4.84
2020-09-19,Western,-14.5,23.25,15.71,3.41
2020-09-19,Northern,-10.9167,30.0833,16.86,2.51
2020-09-19,Luapula,-10.83,29.72,18.63,3.04
2020-09-19,Muchinga,-10.9,32.15,19.0,1.11
2020-09-19,Central,-14.0,28.0,16.89,9.52
2020-09-19,North-Western,-13.1833,24.8167,15.99,6.9
2020-09-20,Lusaka,-15.4167,28.2833,15.41,5.08
2020-09-20,Copperbelt,-12.83,28.2116,14.16,8.57
2020-09-20,Eastern,-13.7894,32.6073,14.27,3.45
2020-09-20,Southern,-16.5833,27.8333,18.0,3.57
2020-09-20,Western,-14.5,23.25,17.04,7.07
2020-09-20,Northern,-10.9167,30.0833,19.27,4.85
2020-09-20,Luapula,-10.83,29.72,18.52,2.76
2020-09-20,Muchinga,-10.9,32.15,15.86,2.59
2020-09-20,Central,-14.0,28.0,17.92,9.79
2020-09-20,North-Western,-13.1833,24.8167,19.7,5.24
2020-09-21,Lusaka,-15.4167,28.2833,19.46,7.4
2020-09-21,Copperbelt,-12.83,28.2116,19.28,9.24
2020-09-21,Eastern,-13.7894,32.6073,17.06,9.84
2020-09-21,Southern,-16.5833,27.8333,19.41,2.32
2020-09-21,Western,-14.5,23.25,15.92,7.89
2020-09-21,Northern,-10.9167,30.0833,16.02,0.94
2020-09-21,Luapula,-10.83,29.72,15.21,5.68
2020-09-21,Muchinga,-10.9,32.15,15.22,9.42
2020-09-21,Central,-14.0,28.0,17.65,6.39
2020-09-21,North-Western,-13.1833,24.8167,18.71,3.04
2020-09-22,Lusaka,-15.4167,28.2833,14.61,2.61
2020-09-22,Copperbelt,-12.83,28.2116,19.84,1.41
2020-09-22,Eastern,-13.7894,32.6073,19.27,4.37
2020-09-22,Southern,-16.5833,27.8333,15.45,4.02
2020-09-22,Western,-14.5,23.25,19.2,8.58
2020-09-22,Northern,-10.9167,30.0833,18.0,7.71
2020-09-22,Luapula,-10.83,29.72,18.7,1.47
2020-09-22,Muchinga,-10.9,32.15,17.43,3.45
2020-09-22,Central,-14.0,28.0,17.09,9.73
2020-09-22,North-Western,-13.1833,24.8167,19.7,6.0
2020-09-23,Lusaka,-15.4167,28.2833,15.69,1.58
2020-09-23,Copperbelt,-12.83,28.2116,19.64,2.01
2020-09-23,Eastern,-13.7894,32.6073,15.17,1.29
2020-09-23,Southern,-16.5833,27.8333,17.59,1.41
2020-09-23,Western,-14.5,23.25,18.4,4.41
2020-09-23,Northern,-10.9167,30.0833,18.78,0.76
2020-09-23,Luapula,-10.83,29.72,15.73,3.64
2020-09-23,Muchinga,-10.9,32.15,15.49,9.8
2020-09-23,Central,-14.0,28.0,17.56,6.62
2020-09-23,North-Western,-13.1833,24.8167,16.29,5.55
2020-09-24,Lusaka,-15.4167,28.2833,17.34,6.52
2020-09-24,Copperbelt,-12.83,28.2116,18.89,2.12
2020-09-24,Eastern,-13.7894,32.6073,16.77,8.57
2020-09-24,Southern,-16.5833,27.8333,17.78,8.66
2020-09-24,Western,-14.5,23.25,14.88,5.04
2020-09-24,Northern,-10.9167,30.0833,19.11,7.7
2020-09-24,Luapula,-10.83,29.72,15.3,0.78
2020-09-24,Muchinga,-10.9,32.15,17.47,6.76
2020-09-24,Central,-14.0,28.0,18.07,9.42
2020-09-24,North-Western,-13.1833,24.8167,16.44,1.99
2020-09-25,Lusaka,-15.4167,28.2833,18.37,3.23
2020-09-25,Copperbelt,-12.83,28.2116,16.16,2.21
2020-09-25,Eastern,-13.7894,32.6073,16.27,7.5
2020-09-25,Southern,-16.5833,27.8333,18.81,5.11
2020-09-25,Western,-14.5,23.25,18.51,8.68
2020-09-25,Northern,-10.9167,30.0833,14.58,6.45
2020-09-25,Luapula,-10.83,29.72,16.07,4.36
2020-09-25,Muchinga,-10.9,32.15,19.53,1.06
2020-09-25,Central,-14.0,28.0,17.24,3.45
2020-09-25,North-Western,-13.1833,24.8167,16.26,0.01
2020-09-26,Lusaka,-15.4167,28.2833,17.87,2.59
2020-09-26,Copperbelt,-12.83,28.2116,16.79,4.3
2020-09-26,Eastern,-13.7894,32.6073,17.64,4.82
2020-09-26,Southern,-16.5833,27.8333,19.33,5.52
2020-09-26,Western,-14.5,23.25,15.68,6.34
2020-09-26,Northern,-10.9167,30.0833,14.02,6.33
2020-09-26,Luapula,-10.83,29.72,15.52,6.83
2020-09-26,Muchinga,-10.9,32.15,16.03,6.06
2020-09-26,Central,-14.0,28.0,14.17,3.48
2020-09-26,North-Western,-13.1833,24.8167,19.06,5.98
2020-09-27,Lusaka,-15.4167,28.2833,18.56,1.12
2020-09-27,Copperbelt,-12.83,28.2116,19.19,0.15
2020-09-27,Eastern,-13.7894,32.6073,16.44,0.16
2020-09-27,Southern,-16.5833,27.8333,15.66,5.87
2020-09-27,Western,-14.5,23.25,16.37,3.9
2020-09-27,Northern,-10.9167,30.0833,14.11,5.86
2020-09-27,Luapula,-10.83,29.72,19.49,3.03
2020-09-27,Muchinga,-10.9,32.15,15.31,8.62
2020-09-27,Central,-14.0,28.0,19.4,0.8
2020-09-27,North-Western,-13.1833,24.8167,14.79,1.66
2020-09-28,Lusaka,-15.4167,28.2833,19.26,0.26
2020-09-28,Copperbelt,-12.83,28.2116,15.76,6.24
2020-09-28,Eastern,-13.7894,32.6073,15.81,6.74
2020-09-28,Southern,-16.5833,27.8333,18.43,2.86
2020-09-28,Western,-14.5,23.25,19.68,9.53
2020-09-28,Northern,-10.9167,30.0833,15.22,6.77
2020-09-28,Luapula,-10.83,29.72,17.61,8.53
2020-09-28,Muchinga,-10.9,32.15,18.84,2.68
2020-09-28,Central,-14.0,28.0,19.36,9.05
2020-09-28,North-Western,-13.1833,24.8167,18.97,6.79
2020-09-29,Lusaka,-15.4167,28.2833,16.11,6.81
2020-09-29,Copperbelt,-12.83,28.2116,18.93,3.27
2020-09-29,Eastern,-13.7894,32.6073,15.92,8.68
2020-09-29,Southern,-16.5833,27.8333,14.65,4.84
2020-09-29,Western,-14.5,23.25,18.16,4.68
2020-09-29,Northern,-10.9167,30.0833,17.19,1.73
2020-09-29,Luapula,-10.83,29.72,15.38,4.12
2020-09-29,Muchinga,-10.9,32.15,18.6,4.46
2020-09-29,Central,-14.0,28.0,15.15,5.84
2020-09-29,North-Western,-13.1833,24.8167,18.47,4.59
2020-09-30,Lusaka,-15.4167,28.2833,17.16,8.89
2020-09-30,Copperbelt,-12.83,28.2116,15.2,6.63
2020-09-30,Eastern,-13.7894,32.6073,14.64,2.48
2020-09-30,Southern,-16.5833,27.8333,19.56,4.21
2020-09-30,Western,-14.5,23.25,17.07,7.75
2020-09-30,Northern,-10.9167,30.0833,14.13,8.6
2020-09-30,Luapula,-10.83,29.72,14.4,8.21
2020-09-30,Muchinga,-10.9,32.15,18.57,4.37
2020-09-30,Central,-14.0,28.0,19.25,1.12
2020-09-30,North-Western,-13.1833,24.8167,18.41,9.77
2020-10-01,Lusaka,-15.4167,28.2833,18.2,4.86
2020-10-01,Copperbelt,-12.83,28.2116,16.31,1.07
2020-10-01,Eastern,-13.7894,32.6073,18.05,8.29
2020-10-01,Southern,-16.5833,27.8333,15.59,6.79
2020-10-01,Western,-14.5,23.25,18.46,9.08
2020-10-01,Northern,-10.9167,30.0833,19.63,8.39
2020-10-01,Luapula,-10.83,29.72,17.89,6.62
2020-10-01,Muchinga,-10.9,32.15,16.29,1.9
2020-10-01,Central,-14.0,28.0,19.29,7.64
2020-10-01,North-Western,-13.1833,24.8167,17.98,6.29
2020-10-02,Lusaka,-15.4167,28.2833,19.79,2.95
2020-10-02,Copperbelt,-12.83,28.2116,17.44,8.93
2020-10-02,Eastern,-13.7894,32.6073,16.51,9.67
2020-10-02,Southern,-16.5833,27.8333,16.91,6.65
2020-10-02,Western,-14.5,23.25,19.68,4.73
2020-10-02,Northern,-10.9167,30.0833,18.5,3.43
2020-10-02,Luapula,-10.83,29.72,16.9,3.88
2020-10-02,Muchinga,-10.9,32.15,17.69,8.51
2020-10-02,Central,-14.0,28.0,18.24,9.68
2020-10-02,North-Western,-13.1833,24.8167,14.85,5.79
2020-10-03,Lusaka,-15.4167,28.2833,17.69,4.08
2020-10-03,Copperbelt,-12.83,28.2116,15.05,2.08
2020-10-03,Eastern,-13.7894,32.6073,16.71,7.68
2020-10-03,Southern,-16.5833,27.8333,14.54,3.77
2020-10-03,Western,-14.5,23.25,16.99,0.44
2020-10-03,Northern,-10.9167,30.0833,17.92,4.38
2020-10-03,Luapula,-10.83,29.72,17.05,5.29
2020-10-03,Muchinga,-10.9,32.15,15.72,8.33
2020-10-03,Central,-14.0,28.0,19.31,8.78
2020-10-03,North-Western,-13.1833,24.8167,18.63,6.04
2020-10-04,Lusaka,-15.4167,28.2833,17.94,6.16
2020-10-04,Copperbelt,-12.83,28.2116,19.91,4.97
2020-10-04,Eastern,-13.7894,32.6073,15.46,3.59
2020-10-04,Southern,-16.5833,27.8333,16.2,2.38
2020-10-04,Western,-14.5,23.25,19.01,1.7
2020-10-04,Northern,-10.9167,30.0833,14.7,2.83
2020-10-04,Luapula,-10.83,29.72,17.04,5.9
2020-10-04,Muchinga,-10.9,32.15,15.84,3.91
2020-10-04,Central,-14.0,28.0,16.88,0.44
2020-10-04,North-Western,-13.1833,24.8167,15.1,0.41
2020-10-05,Lusaka,-15.4167,28.2833,16.56,5.31
2020-10-05,Copperbelt,-12.83,28.2116,19.71,8.54
2020-10-05,Eastern,-13.7894,32.6073,16.25,2.01
2020-10-05,Southern,-16.5833,27.8333,17.95,5.68
2020-10-05,Western,-14.5,23.25,18.85,2.33
2020-10-05,Northern,-10.9167,30.0833,19.46,8.92
2020-10-05,Luapula,-10.83,29.72,17.13,8.6
2020-10-05,Muchinga,-10.9,32.15,16.32,9.22
2020-10-05,Central,-14.0,28.0,14.7,4.43
2020-10-05,North-Western,-13.1833,24.8167,14.71,1.14
2020-10-06,Lusaka,-15.4167,28.2833,19.05,0.36
2020-10-06,Copperbelt,-12.83,28.2116,16.24,3.47
2020-10-06,Eastern,-13.7894,32.6073,14.88,6.33
2020-10-06,Southern,-16.5833,27.8333,17.28,0.75
2020-10-06,Western,-14.5,23.25,16.36,4.49
2020-10-06,Northern,-10.9167,30.0833,16.81,7.07
2020-10-06,Luapula,-10.83,29.72,17.12,8.41
2020-10-06,Muchinga,-10.9,32.15,17.45,4.21
2020-10-06,Central,-14.0,28.0,15.62,4.78
2020-10-06,North-Western,-13.1833,24.8167,14.12,2.71
2020-10-07,Lusaka,-15.4167,28.2833,16.61,0.8
2020-10-07,Copperbelt,-12.83,28.2116,19.62,2.98
2020-10-07,Eastern,-13.7894,32.6073,15.06,4.81
2020-10-07,Southern,-16.5833,27.8333,19.34,0.29
2020-10-07,Western,-14.5,23.25,15.93,3.04
2020-10-07,Northern,-10.9167,30.0833,18.06,3.31
2020-10-07,Luapula,-10.83,29.72,16.41,4.87
2020-10-07,Muchinga,-10.9,32.15,17.99,0.98
2020-10-07,Central,-14.0,28.0,16.1,6.03
2020-10-07,North-Western,-13.1833,24.8167,16.75,1.47
2020-10-08,Lusaka,-15.4167,28.2833,19.54,6.63
2020-10-08,Copperbelt,-12.83,28.2116,17.87,8.54
2020-10-08,Eastern,-13.7894,32.6073,17.45,6.65
2020-10-08,Southern,-16.5833,27.8333,15.43,2.1
2020-10-08,Western,-14.5,23.25,14.62,1.1
2020-10-08,Northern,-10.9167,30.0833,14.06,4.1
2020-10-08,Luapula,-10.83,29.72,16.91,3.92
2020-10-08,Muchinga,-10.9,32.15,16.73,2.81
2020-10-08,Central,-14.0,28.0,15.98,7.06
2020-10-08,North-Western,-13.1833,24.8167,14.65,9.91
2020-10-09,Lusaka,-15.4167,28.2833,14.65,5.03
2020-10-09,Copperbelt,-12.83,28.2116,18.95,8.72
2020-10-09,Eastern,-13.7894,32.6073,17.37,3.28
2020-10-09,Southern,-16.5833,27.8333,17.31,9.01
2020-10-09,Western,-14.5,23.25,14.18,0.05
2020-10-09,Northern,-10.9167,30.0833,17.65,9.17
2020-10-09,Luapula,-10.83,29.72,16.07,6.86
2020-10-09,Muchinga,-10.9,32.15,17.95,0.74
2020-10-09,Central,-14.0,28.0,16.66,2.42
2020-10-09,North-Western,-13.1833,24.8167,18.94,9.06
2020-10-10,Lusaka,-15.4167,28.2833,14.19,9.95
2020-10-10,Copperbelt,-12.83,28.2116,16.26,8.4
2020-10-10,Eastern,-13.7894,32.6073,16.69,3.61
2020-10-10,Southern,-16.5833,27.8333,14.38,7.54
2020-10-10,Western,-14.5,23.25,16.42,8.66
2020-10-10,Northern,-10.9167,30.0833,14.8,8.82
2020-10-10,Luapula,-10.83,29.72,15.96,5.24
2020-10-10,Muchinga,-10.9,32.15,19.15,4.77
2020-10-10,Central,-14.0,28.0,19.58,6.66
2020-10-10,North-Western,-13.1833,24.8167,14.38,6.71
2020-10-11,Lusaka,-15.4167,28.2833,19.99,4.41
2020-10-11,Copperbelt,-12.83,28.2116,17.01,7.76
2020-10-11,Eastern,-13.7894,32.6073,16.2,3.83
2020-10-11,Southern,-16.5833,27.8333,15.63,1.69
2020-10-11,Western,-14.5,23.25,14.96,6.17
2020-10-11,Northern,-10.9167,30.0833,17.11,7.28
2020-10-11,Luapula,-10.83,29.72,18.24,4.24
2020-10-11,Muchinga,-10.9,32.15,15.91,0.3
2020-10-11,Central,-14.0,28.0,19.96,8.88
2020-10-11,North-Western,-13.1833,24.8167,16.39,4.37
2020-10-12,Lusaka,-15.4167,28.2833,15.02,0.33
2020-10-12,Copperbelt,-12.83,28.2116,17.48,1.08
2020-10-12,Eastern,-13.7894,32.6073,19.14,2.61
2020-10-12,Southern,-16.5833,27.8333,17.89,3.69
2020-10-12,Western,-14.5,23.25,14.77,8.69
2020-10-12,Northern,-10.9167,30.0833,14.76,6.78
2020-10-12,Luapula,-10.83,29.72,17.21,1.22
2020-10-12,Muchinga,-10.9,32.15,15.28,8.21
2020-10-12,Central,-14.0,28.0,14.32,7.59
2020-10-12,North-Western,-13.1833,24.8167,18.5,8.93
2020-10-13,Lusaka,-15.4167,28.2833,16.02,4.02
2020-10-13,Copperbelt,-12.83,28.2116,19.51,3.45
2020-10-13,Eastern,-13.7894,32.6073,15.53,0.03
2020-10-13,Southern,-16.5833,27.8333,19.03,7.95
2020-10-13,Western,-14.5,23.25,17.4,3.44
2020-10-13,Northern,-10.9167,30.0833,17.31,8.16
2020-10-13,Luapula,-10.83,29.72,19.96,1.19
2020-10-13,Muchinga,-10.9,32.15,14.69,8.74
2020-10-13,Central,-14.0,28.0,14.21,7.0
2020-10-13,North-Western,-13.1833,24.8167,18.9,3.22
2020-10-14,Lusaka,-15.4167,28.2833,18.44,4.8
2020-10-14,Copperbelt,-12.83,28.2116,15.39,1.58
2020-10-14,Eastern,-13.7894,32.6073,15.24,4.35
2020-10-14,Southern,-16.5833,27.8333,17.61,7.33
2020-10-14,Western,-14.5,23.25,17.81,1.93
2020-10-14,Northern,-10.9167,30.0833,17.93,6.21
2020-10-14,Luapula,-10.83,29.72,18.88,2.95
2020-10-14,Muchinga,-10.9,32.15,14.42,9.07
2020-10-14,Central,-14.0,28.0,19.15,6.45
2020-10-14,North-Western,-13.1833,24.8167,18.05,3.08
2020-10-15,Lusaka,-15.4167,28.2833,15.14,9.41
2020-10-15,Copperbelt,-12.83,28.2116,18.46,8.07
2020-10-15,Eastern,-13.7894,32.6073,18.03,4.67
2020-10-15,Southern,-16.5833,27.8333,14.41,6.21
2020-10-15,Western,-14.5,23.25,14.99,5.76
2020-10-15,Northern,-10.9167,30.0833,16.02,2.19
2020-10-15,Luapula,-10.83,29.72,18.71,0.12
2020-10-15,Muchinga,-10.9,32.15,15.3,8.77
2020-10-15,Central,-14.0,28.0,17.89,3.86
2020-10-15,North-Western,-13.1833,24.8167,18.91,5.33
2020-10-16,Lusaka,-15.4167,28.2833,19.45,5.35
2020-10-16,Copperbelt,-12.83,28.2116,20.08,1.12
2020-10-16,Eastern,-13.7894,32.6073,19.96,6.97
2020-10-16,Southern,-16.5833,27.8333,15.84,3.23
2020-10-16,Western,-14.5,23.25,16.7,5.25
2020-10-16,Northern,-10.9167,30.0833,18.02,8.56
2020-10-16,Luapula,-10.83,29.72,19.28,5.15
2020-10-16,Muchinga,-10.9,32.15,14.8,6.1
2020-10-16,Central,-14.0,28.0,19.45,8.92
2020-10-16,North-Western,-13.1833,24.8167,16.98,2.35
2020-10-17,Lusaka,-15.4167,28.2833,18.8,0.78
2020-10-17,Copperbelt,-12.83,28.2116,18.8,2.34
2020-10-17,Eastern,-13.7894,32.6073,18.15,9.5
2020-10-17,Southern,-16.5833,27.8333,15.55,0.62
2020-10-17,Western,-14.5,23.25,16.68,7.51
2020-10-17,Northern,-10.9167,30.0833,18.28,1.67
2020-10-17,Luapula,-10.83,29.72,17.84,6.2
2020-10-17,Muchinga,-10.9,32.15,14.79,8.49
2020-10-17,Central,-14.0,28.0,19.41,9.93
2020-10-17,North-Western,-13.1833,24.8167,15.96,3.46
2020-10-18,Lusaka,-15.4167,28.2833,15.63,4.18
2020-10-18,Copperbelt,-12.83,28.2116,19.79,8.84
2020-10-18,Eastern,-13.7894,32.6073,18.61,5.09
2020-10-18,Southern,-16.5833,27.8333,17.37,7.42
2020-10-18,Western,-14.5,23.25,16.18,1.07
2020-10-18,Northern,-10.9167,30.0833,18.65,9.46
2020-10-18,Luapula,-10.83,29.72,18.2,7.08
2020-10-18,Muchinga,-10.9,32.15,19.64,9.96
2020-10-18,Central,-14.0,28.0,15.33,2.99
2020-10-18,North-Western,-13.1833,24.8167,17.09,1.16
2020-10-19,Lusaka,-15.4167,28.2833,15.9,0.74
2020-10-19,Copperbelt,-12.83,28.2116,14.98,9.57
2020-10-19,Eastern,-13.7894,32.6073,15.35,2.09
2020-10-19,Southern,-16.5833,27.8333,16.37,6.89
2020-10-19,Western,-14.5,23.25,16.51,0.46
2020-10-19,Northern,-10.9167,30.0833,14.73,0.44
2020-10-19,Luapula,-10.83,29.72,19.3,5.35
2020-10-19,Muchinga,-10.9,32.15,18.62,2.01
2020-10-19,Central,-14.0,28.0,16.14,7.26
2020-10-19,North-Western,-13.1833,24.8167,19.99,1.19
2020-10-20,Lusaka,-15.4167,28.2833,15.9,3.46
2020-10-20,Copperbelt,-12.83,28.2116,15.5,4.95
2020-10-20,Eastern,-13.7894,32.6073,14.46,3.75
2020-10-20,Southern,-16.5833,27.8333,19.84,1.51
2020-10-20,Western,-14.5,23.25,19.41,7.17
2020-10-20,Northern,-10.9167,30.0833,14.58,2.84
2020-10-20,Luapula,-10.83,29.72,16.37,3.92
2020-10-20,Muchinga,-10.9,32.15,17.21,8.95
2020-10-20,Central,-14.0,28.0,15.42,1.34
2020-10-20,North-Western,-13.1833,24.8167,17.93,6.72
2020-10-21,Lusaka,-15.4167,28.2833,19.23,5.87
2020-10-21,Copperbelt,-12.83,28.2116,15.28,5.27
2020-10-21,Eastern,-13.7894,32.6073,15.74,4.45
2020-10-21,Southern,-16.5833,27.8333,14.76,0.22
2020-10-21,Western,-14.5,23.25,17.11,6.85
